E_MeV,D_cm2,A_temp,A_time_min,DWF
2.36842105263158,3.98421052631579e+17,1049.21052631579,149.684210526316,0.0408421052631579
2.41052631578947,4.00526315789474e+17,1050.26315789474,150.105263157895,0.0410526315789474
2.45263157894737,4.02631578947368e+17,1051.31578947368,150.526315789474,0.0412631578947368
2.49473684210526,4.04736842105263e+17,1052.36842105263,150.947368421053,0.0414736842105263
2.53684210526316,4.06842105263158e+17,1053.42105263158,151.368421052632,0.0416842105263158
2.57894736842105,4.08947368421053e+17,1054.47368421053,151.789473684211,0.0418947368421053
2.2,3.9e+18,1045,148,0.034
2.2421052631579,3.92105263157895e+18,1046.05263157895,148.421052631579,0.0342105263157895
2.28421052631579,3.94210526315789e+18,1047.10526315789,148.842105263158,0.0344210526315789
2.32631578947368,3.96315789473684e+18,1048.15789473684,149.263157894737,0.0346315789473684
2.36842105263158,3.98421052631579e+18,1049.21052631579,149.684210526316,0.0348421052631579
2.41052631578947,4.00526315789474e+18,1050.26315789474,150.105263157895,0.0350526315789474
2.45263157894737,4.02631578947368e+18,1051.31578947368,150.526315789474,0.0352631578947368
2.49473684210526,4.04736842105263e+18,1052.36842105263,150.947368421053,0.0354736842105263
2.53684210526316,4.06842105263158e+18,1053.42105263158,151.368421052632,0.0356842105263158
2.57894736842105,4.08947368421053e+18,1054.47368421053,151.789473684211,0.0358947368421053
2.2,9e+18,1045,148,0.038
2.2421052631579,9.10526315789474e+18,1046.05263157895,148.421052631579,0.0382105263157895
2.28421052631579,9.21052631578947e+18,1047.10526315789,148.842105263158,0.0384210526315789
2.32631578947368,9.31578947368421e+18,1048.15789473684,149.263157894737,0.0386315789473684
2.36842105263158,9.42105263157895e+18,1049.21052631579,149.684210526316,0.0388421052631579
2.41052631578947,9.52631578947368e+18,1050.26315789474,150.105263157895,0.0390526315789474
2.45263157894737,9.63157894736842e+18,1051.31578947368,150.526315789474,0.0392631578947368
2.49473684210526,9.73684210526316e+18,1052.36842105263,150.947368421053,0.0394736842105263
2.53684210526316,9.8421052631579e+18,1053.42105263158,151.368421052632,0.0396842105263158
2.57894736842105,9.94736842105263e+18,1054.47368421053,151.789473684211,0.0398947368421053
1.9,9e+15,995,118,0.049
1.92105263157895,9.21052631578947e+15,996.052631578947,118.421052631579,0.0492105263157895
1.94210526315789,9.42105263157895e+15,997.105263157895,118.842105263158,0.0494210526315789
1.96315789473684,9.63157894736842e+15,998.157894736842,119.263157894737,0.0496315789473684
1.98421052631579,9.84210526315789e+15,999.210526315789,119.684210526316,0.0498421052631579
2.00526315789474,1.00526315789474e+16,1000.26315789474,120.105263157895,0.0500526315789474
2.02631578947368,1.02631578947368e+16,1001.31578947368,120.526315789474,0.0502631578947368
2.04736842105263,1.04736842105263e+16,1002.36842105263,120.947368421053,0.0504736842105263
2.06842105263158,1.06842105263158e+16,1003.42105263158,121.368421052632,0.0506842105263158
2.08947368421053,1.08947368421053e+16,1004.47368421053,121.789473684211,0.0508947368421053
1.9,1.9e+16,995,118,0.045
1.92105263157895,1.92105263157895e+16,996.052631578947,118.421052631579,0.0452105263157895
1.94210526315789,1.94210526315789e+16,997.105263157895,118.842105263158,0.0454210526315789
1.96315789473684,1.96315789473684e+16,998.157894736842,119.263157894737,0.0456315789473684
1.98421052631579,1.98421052631579e+16,999.210526315789,119.684210526316,0.0458421052631579
2.00526315789474,2.00526315789474e+16,1000.26315789474,120.105263157895,0.0460526315789474
2.02631578947368,2.02631578947368e+16,1001.31578947368,120.526315789474,0.0462631578947368
2.04736842105263,2.04736842105263e+16,1002.36842105263,120.947368421053,0.0464736842105263
2.06842105263158,2.06842105263158e+16,1003.42105263158,121.368421052632,0.0466842105263158
2.08947368421053,2.08947368421053e+16,1004.47368421053,121.789473684211,0.0468947368421053
1.9,9e+16,995,118,0.032
1.92105263157895,9.21052631578947e+16,996.052631578947,118.421052631579,0.0322105263157895
1.94210526315789,9.42105263157895e+16,997.105263157895,118.842105263158,0.0324210526315789
1.96315789473684,9.63157894736842e+16,998.157894736842,119.263157894737,0.0326315789473684
1.98421052631579,9.84210526315789e+16,999.210526315789,119.684210526316,0.0328421052631579
2.00526315789474,1.00526315789474e+17,1000.26315789474,120.105263157895,0.0330526315789474
2.02631578947368,1.02631578947368e+17,1001.31578947368,120.526315789474,0.0332631578947368
2.04736842105263,1.04736842105263e+17,1002.36842105263,120.947368421053,0.0334736842105263
2.06842105263158,1.06842105263158e+17,1003.42105263158,121.368421052632,0.0336842105263158
2.08947368421053,1.08947368421053e+17,1004.47368421053,121.789473684211,0.0338947368421053
1.9,1.9e+17,995,118,0.052
1.92105263157895,1.92105263157895e+17,996.052631578947,118.421052631579,0.0522105263157895
1.94210526315789,1.94210526315789e+17,997.105263157895,118.842105263158,0.0524210526315789
1.96315789473684,1.96315789473684e+17,998.157894736842,119.263157894737,0.0526315789473684
1.98421052631579,1.98421052631579e+17,999.210526315789,119.684210526316,0.0528421052631579
2.00526315789474,2.00526315789474e+17,1000.26315789474,120.105263157895,0.0530526315789474
2.02631578947368,2.02631578947368e+17,1001.31578947368,120.526315789474,0.0532631578947368
2.04736842105263,2.04736842105263e+17,1002.36842105263,120.947368421053,0.0534736842105263
2.06842105263158,2.06842105263158e+17,1003.42105263158,121.368421052632,0.0536842105263158
2.08947368421053,2.08947368421053e+17,1004.47368421053,121.789473684211,0.0538947368421053
0.9,9e+16,995,118,0.037
0.921052631578947,9.21052631578947e+16,996.052631578947,118.421052631579,0.0372105263157895
0.942105263157895,9.42105263157895e+16,997.105263157895,118.842105263158,0.0374210526315789
0.963157894736842,9.63157894736842e+16,998.157894736842,119.263157894737,0.0376315789473684
0.98421052631579,9.84210526315789e+16,999.210526315789,119.684210526316,0.0378421052631579
1.00526315789474,1.00526315789474e+17,1000.26315789474,120.105263157895,0.0380526315789474
1.02631578947368,1.02631578947368e+17,1001.31578947368,120.526315789474,0.0382631578947368
1.04736842105263,1.04736842105263e+17,1002.36842105263,120.947368421053,0.0384736842105263
1.06842105263158,1.06842105263158e+17,1003.42105263158,121.368421052632,0.0386842105263158
1.08947368421053,1.08947368421053e+17,1004.47368421053,121.789473684211,0.0388947368421053
0.9,2.9e+17,995,118,0.04
0.921052631578947,2.92105263157895e+17,996.052631578947,118.421052631579,0.0402105263157895
0.942105263157895,2.9421052631579e+17,997.105263157895,118.842105263158,0.0404210526315789
0.963157894736842,2.96315789473684e+17,998.157894736842,119.263157894737,0.0406315789473684
0.98421052631579,2.98421052631579e+17,999.210526315789,119.684210526316,0.0408421052631579
1.00526315789474,3.00526315789474e+17,1000.26315789474,120.105263157895,0.0410526315789474
1.02631578947368,3.02631578947368e+17,1001.31578947368,120.526315789474,0.0412631578947368
1.04736842105263,3.04736842105263e+17,1002.36842105263,120.947368421053,0.0414736842105263
1.06842105263158,3.06842105263158e+17,1003.42105263158,121.368421052632,0.0416842105263158
1.08947368421053,3.08947368421053e+17,1004.47368421053,121.789473684211,0.0418947368421053
0.9,9e+17,995,118,0.047
0.921052631578947,9.21052631578947e+17,996.052631578947,118.421052631579,0.0472105263157895
0.942105263157895,9.42105263157895e+17,997.105263157895,118.842105263158,0.0474210526315789
0.963157894736842,9.63157894736842e+17,998.157894736842,119.263157894737,0.0476315789473684
0.98421052631579,9.84210526315789e+17,999.210526315789,119.684210526316,0.0478421052631579
1.00526315789474,1.00526315789474e+18,1000.26315789474,120.105263157895,0.0480526315789474
1.02631578947368,1.02631578947368e+18,1001.31578947368,120.526315789474,0.0482631578947368
1.04736842105263,1.04736842105263e+18,1002.36842105263,120.947368421053,0.0484736842105263
1.06842105263158,1.06842105263158e+18,1003.42105263158,121.368421052632,0.0486842105263158
1.08947368421053,1.08947368421053e+18,1004.47368421053,121.789473684211,0.0488947368421053
0.9,2.9e+18,995,118,0.044
0.921052631578947,2.92105263157895e+18,996.052631578947,118.421052631579,0.0442105263157895
0.942105263157895,2.94210526315789e+18,997.105263157895,118.842105263158,0.0444210526315789
0.963157894736842,2.96315789473684e+18,998.157894736842,119.263157894737,0.0446315789473684
0.98421052631579,2.98421052631579e+18,999.210526315789,119.684210526316,0.0448421052631579
1.00526315789474,3.00526315789474e+18,1000.26315789474,120.105263157895,0.0450526315789474
1.02631578947368,3.02631578947368e+18,1001.31578947368,120.526315789474,0.0452631578947368
1.04736842105263,3.04736842105263e+18,1002.36842105263,120.947368421053,0.0454736842105263
1.06842105263158,3.06842105263158e+18,1003.42105263158,121.368421052632,0.0456842105263158
1.08947368421053,3.08947368421053e+18,1004.47368421053,121.789473684211,0.0458947368421053
1.9,9e+17,995,118,0.037
1.92105263157895,9.21052631578947e+17,996.052631578947,118.421052631579,0.0372105263157895
1.94210526315789,9.42105263157895e+17,997.105263157895,118.842105263158,0.0374210526315789
1.96315789473684,9.63157894736842e+17,998.157894736842,119.263157894737,0.0376315789473684
1.98421052631579,9.84210526315789e+17,999.210526315789,119.684210526316,0.0378421052631579
2.00526315789474,1.00526315789474e+18,1000.26315789474,120.105263157895,0.0380526315789474
2.02631578947368,1.02631578947368e+18,1001.31578947368,120.526315789474,0.0382631578947368
2.04736842105263,1.04736842105263e+18,1002.36842105263,120.947368421053,0.0384736842105263
2.06842105263158,1.06842105263158e+18,1003.42105263158,121.368421052632,0.0386842105263158
2.08947368421053,1.08947368421053e+18,1004.47368421053,121.789473684211,0.0388947368421053
1.8,9e+16,995,118,0.036
1.84210526315789,9.21052631578947e+16,996.052631578947,118.421052631579,0.0362105263157895
1.88421052631579,9.42105263157895e+16,997.105263157895,118.842105263158,0.0364210526315789
1.92631578947368,9.63157894736842e+16,998.157894736842,119.263157894737,0.0366315789473684
1.96842105263158,9.84210526315789e+16,999.210526315789,119.684210526316,0.0368421052631579
2.01052631578947,1.00526315789474e+17,1000.26315789474,120.105263157895,0.0370526315789474
2.05263157894737,1.02631578947368e+17,1001.31578947368,120.526315789474,0.0372631578947368
2.09473684210526,1.04736842105263e+17,1002.36842105263,120.947368421053,0.0374736842105263
2.13684210526316,1.06842105263158e+17,1003.42105263158,121.368421052632,0.0376842105263158
2.17894736842105,1.08947368421053e+17,1004.47368421053,121.789473684211,0.0378947368421053
1.8,9e+17,995,118,0.039
1.84210526315789,9.21052631578947e+17,996.052631578947,118.421052631579,0.0392105263157895
1.88421052631579,9.42105263157895e+17,997.105263157895,118.842105263158,0.0394210526315789
1.92631578947368,9.63157894736842e+17,998.157894736842,119.263157894737,0.0396315789473684
1.96842105263158,9.84210526315789e+17,999.210526315789,119.684210526316,0.0398421052631579
2.01052631578947,1.00526315789474e+18,1000.26315789474,120.105263157895,0.0400526315789474
2.05263157894737,1.02631578947368e+18,1001.31578947368,120.526315789474,0.0402631578947368
2.09473684210526,1.04736842105263e+18,1002.36842105263,120.947368421053,0.0404736842105263
2.13684210526316,1.06842105263158e+18,1003.42105263158,121.368421052632,0.0406842105263158
2.17894736842105,1.08947368421053e+18,1004.47368421053,121.789473684211,0.0408947368421053
2.1,2.9e+18,795,118,0.038
2.14210526315789,2.92105263157895e+18,796.052631578947,118.421052631579,0.0382105263157895
2.18421052631579,2.94210526315789e+18,797.105263157895,118.842105263158,0.0384210526315789
2.22631578947368,2.96315789473684e+18,798.157894736842,119.263157894737,0.0386315789473684
2.26842105263158,2.98421052631579e+18,799.210526315789,119.684210526316,0.0388421052631579
2.31052631578947,3.00526315789474e+18,800.263157894737,120.105263157895,0.0390526315789474
2.35263157894737,3.02631578947368e+18,801.315789473684,120.526315789474,0.0392631578947368
2.39473684210526,3.04736842105263e+18,802.368421052632,120.947368421053,0.0394736842105263
2.43684210526316,3.06842105263158e+18,803.421052631579,121.368421052632,0.0396842105263158
2.47894736842105,3.08947368421053e+18,804.473684210526,121.789473684211,0.0398947368421053
2,2.9e+18,795,118,0.028
2.06315789473684,2.92105263157895e+18,796.052631578947,118.421052631579,0.0282105263157895
2.12631578947368,2.94210526315789e+18,797.105263157895,118.842105263158,0.0284210526315789
2.18947368421053,2.96315789473684e+18,798.157894736842,119.263157894737,0.0286315789473684
2.25263157894737,2.98421052631579e+18,799.210526315789,119.684210526316,0.0288421052631579
2.31578947368421,3.00526315789474e+18,800.263157894737,120.105263157895,0.0290526315789474
2.37894736842105,3.02631578947368e+18,801.315789473684,120.526315789474,0.0292631578947368
2.44210526315789,3.04736842105263e+18,802.368421052632,120.947368421053,0.0294736842105263
2.50526315789474,3.06842105263158e+18,803.421052631579,121.368421052632,0.0296842105263158
2.56842105263158,3.08947368421053e+18,804.473684210526,121.789473684211,0.0298947368421053
2,2.9e+18,98,58,0.029
2.06315789473684,2.92105263157895e+18,98.4210526315789,58.4210526315789,0.0292105263157895
2.12631578947368,2.94210526315789e+18,98.8421052631579,58.8421052631579,0.0294210526315789
2.18947368421053,2.96315789473684e+18,99.2631578947368,59.2631578947368,0.0296315789473684
2.25263157894737,2.98421052631579e+18,99.6842105263158,59.6842105263158,0.0298421052631579
2.31578947368421,3.00526315789474e+18,100.105263157895,60.1052631578947,0.0300526315789474
2.37894736842105,3.02631578947368e+18,100.526315789474,60.5263157894737,0.0302631578947368
2.44210526315789,3.04736842105263e+18,100.947368421053,60.9473684210526,0.0304736842105263
2.50526315789474,3.06842105263158e+18,101.368421052632,61.3684210526316,0.0306842105263158
2.56842105263158,3.08947368421053e+18,101.789473684211,61.7894736842105,0.0308947368421053
2,2.9e+18,1195,58,0.05
2.06315789473684,2.92105263157895e+18,1196.05263157895,58.4210526315789,0.0502105263157895
2.12631578947368,2.94210526315789e+18,1197.10526315789,58.8421052631579,0.0504210526315789
2.18947368421053,2.96315789473684e+18,1198.15789473684,59.2631578947368,0.0506315789473684
2.25263157894737,2.98421052631579e+18,1199.21052631579,59.6842105263158,0.0508421052631579
2.31578947368421,3.00526315789474e+18,1200.26315789474,60.1052631578947,0.0510526315789474
2.37894736842105,3.02631578947368e+18,1201.31578947368,60.5263157894737,0.0512631578947368
2.44210526315789,3.04736842105263e+18,1202.36842105263,60.9473684210526,0.0514736842105263
2.50526315789474,3.06842105263158e+18,1203.42105263158,61.3684210526316,0.0516842105263158
2.56842105263158,3.08947368421053e+18,1204.47368421053,61.7894736842105,0.0518947368421053
9,2.3e+18,845,238,0.05
9.21052631578947,2.32105263157895e+18,846.052631578947,238.421052631579,0.0502105263157895
9.42105263157895,2.34210526315789e+18,847.105263157895,238.842105263158,0.0504210526315789
9.63157894736842,2.36315789473684e+18,848.157894736842,239.263157894737,0.0506315789473684
9.84210526315789,2.38421052631579e+18,849.210526315789,239.684210526316,0.0508421052631579
10.0526315789474,2.40526315789474e+18,850.263157894737,240.105263157895,0.0510526315789474
10.2631578947368,2.42631578947368e+18,851.315789473684,240.526315789474,0.0512631578947368
10.4736842105263,2.44736842105263e+18,852.368421052632,240.947368421053,0.0514736842105263
10.6842105263158,2.46842105263158e+18,853.421052631579,241.368421052632,0.0516842105263158
10.8947368421053,2.48947368421053e+18,854.473684210526,241.789473684211,0.0518947368421053
0.18,1.4e+18,795,238,0.033
0.184210526315789,1.42105263157895e+18,796.052631578947,238.421052631579,0.0332105263157895
0.188421052631579,1.44210526315789e+18,797.105263157895,238.842105263158,0.0334210526315789
0.192631578947368,1.46315789473684e+18,798.157894736842,239.263157894737,0.0336315789473684
0.196842105263158,1.48421052631579e+18,799.210526315789,239.684210526316,0.0338421052631579
0.201052631578947,1.50526315789474e+18,800.263157894737,240.105263157895,0.0340526315789474
0.205263157894737,1.52631578947368e+18,801.315789473684,240.526315789474,0.0342631578947368
0.209473684210526,1.54736842105263e+18,802.368421052632,240.947368421053,0.0344736842105263
0.213684210526316,1.56842105263158e+18,803.421052631579,241.368421052632,0.0346842105263158
0.217894736842105,1.58947368421053e+18,804.473684210526,241.789473684211,0.0348947368421053
0.18,1.9e+18,795,238,0.028
0.184210526315789,1.92105263157895e+18,796.052631578947,238.421052631579,0.0282105263157895
0.188421052631579,1.94210526315789e+18,797.105263157895,238.842105263158,0.0284210526315789
0.192631578947368,1.96315789473684e+18,798.157894736842,239.263157894737,0.0286315789473684
0.196842105263158,1.98421052631579e+18,799.210526315789,239.684210526316,0.0288421052631579
0.201052631578947,2.00526315789474e+18,800.263157894737,240.105263157895,0.0290526315789474
0.205263157894737,2.02631578947368e+18,801.315789473684,240.526315789474,0.0292631578947368
0.209473684210526,2.04736842105263e+18,802.368421052632,240.947368421053,0.0294736842105263
0.213684210526316,2.06842105263158e+18,803.421052631579,241.368421052632,0.0296842105263158
0.217894736842105,2.08947368421053e+18,804.473684210526,241.789473684211,0.0298947368421053
0.18,9e+18,795,238,0.044
0.184210526315789,9.21052631578947e+18,796.052631578947,238.421052631579,0.0442105263157895
0.188421052631579,9.42105263157895e+18,797.105263157895,238.842105263158,0.0444210526315789
0.192631578947368,9.63157894736842e+18,798.157894736842,239.263157894737,0.0446315789473684
0.196842105263158,9.8421052631579e+18,799.210526315789,239.684210526316,0.0448421052631579
0.201052631578947,1.00526315789474e+19,800.263157894737,240.105263157895,0.0450526315789474
0.205263157894737,1.02631578947368e+19,801.315789473684,240.526315789474,0.0452631578947368
0.209473684210526,1.04736842105263e+19,802.368421052632,240.947368421053,0.0454736842105263
0.213684210526316,1.06842105263158e+19,803.421052631579,241.368421052632,0.0456842105263158
0.217894736842105,1.08947368421053e+19,804.473684210526,241.789473684211,0.0458947368421053
0.18,4.9e+19,795,238,0.048
0.184210526315789,4.92105263157895e+19,796.052631578947,238.421052631579,0.0482105263157895
0.188421052631579,4.94210526315789e+19,797.105263157895,238.842105263158,0.0484210526315789
0.192631578947368,4.96315789473684e+19,798.157894736842,239.263157894737,0.0486315789473684
0.196842105263158,4.98421052631579e+19,799.210526315789,239.684210526316,0.0488421052631579
0.201052631578947,5.00526315789474e+19,800.263157894737,240.105263157895,0.0490526315789474
0.205263157894737,5.02631578947368e+19,801.315789473684,240.526315789474,0.0492631578947368
0.209473684210526,5.04736842105263e+19,802.368421052632,240.947368421053,0.0494736842105263
0.213684210526316,5.06842105263158e+19,803.421052631579,241.368421052632,0.0496842105263158
0.217894736842105,5.08947368421053e+19,804.473684210526,241.789473684211,0.0498947368421053
0.18,9e+19,795,238,0.042
0.184210526315789,9.21052631578947e+19,796.052631578947,238.421052631579,0.0422105263157895
0.188421052631579,9.42105263157895e+19,797.105263157895,238.842105263158,0.0424210526315789
0.192631578947368,9.63157894736842e+19,798.157894736842,239.263157894737,0.0426315789473684
0.196842105263158,9.8421052631579e+19,799.210526315789,239.684210526316,0.0428421052631579
0.201052631578947,1.00526315789474e+20,800.263157894737,240.105263157895,0.0430526315789474
0.205263157894737,1.02631578947368e+20,801.315789473684,240.526315789474,0.0432631578947368
0.209473684210526,1.04736842105263e+20,802.368421052632,240.947368421053,0.0434736842105263
0.213684210526316,1.06842105263158e+20,803.421052631579,241.368421052632,0.0436842105263158
0.217894736842105,1.08947368421053e+20,804.473684210526,241.789473684211,0.0438947368421053
0.18,1.9e+20,795,238,0.042
0.184210526315789,1.92105263157895e+20,796.052631578947,238.421052631579,0.0422105263157895
0.188421052631579,1.94210526315789e+20,797.105263157895,238.842105263158,0.0424210526315789
0.192631578947368,1.96315789473684e+20,798.157894736842,239.263157894737,0.0426315789473684
0.196842105263158,1.98421052631579e+20,799.210526315789,239.684210526316,0.0428421052631579
0.201052631578947,2.00526315789474e+20,800.263157894737,240.105263157895,0.0430526315789474
0.205263157894737,2.02631578947368e+20,801.315789473684,240.526315789474,0.0432631578947368
0.209473684210526,2.04736842105263e+20,802.368421052632,240.947368421053,0.0434736842105263
0.213684210526316,2.06842105263158e+20,803.421052631579,241.368421052632,0.0436842105263158
0.217894736842105,2.08947368421053e+20,804.473684210526,241.789473684211,0.0438947368421053
0.18,4.9e+20,795,238,0.046
0.184210526315789,4.92105263157895e+20,796.052631578947,238.421052631579,0.0462105263157895
0.188421052631579,4.94210526315789e+20,797.105263157895,238.842105263158,0.0464210526315789
0.192631578947368,4.96315789473684e+20,798.157894736842,239.263157894737,0.0466315789473684
0.196842105263158,4.98421052631579e+20,799.210526315789,239.684210526316,0.0468421052631579
0.201052631578947,5.00526315789474e+20,800.263157894737,240.105263157895,0.0470526315789474
0.205263157894737,5.02631578947368e+20,801.315789473684,240.526315789474,0.0472631578947368
0.209473684210526,5.04736842105263e+20,802.368421052632,240.947368421053,0.0474736842105263
0.213684210526316,5.06842105263158e+20,803.421052631579,241.368421052632,0.0476842105263158
0.217894736842105,5.08947368421053e+20,804.473684210526,241.789473684211,0.0478947368421053
153,1.4e+18,795,238,0.031
153.421052631579,1.42105263157895e+18,796.052631578947,238.421052631579,0.0312105263157895
153.842105263158,1.44210526315789e+18,797.105263157895,238.842105263158,0.0314210526315789
154.263157894737,1.46315789473684e+18,798.157894736842,239.263157894737,0.0316315789473684
154.684210526316,1.48421052631579e+18,799.210526315789,239.684210526316,0.0318421052631579
155.105263157895,1.50526315789474e+18,800.263157894737,240.105263157895,0.0320526315789474
155.526315789474,1.52631578947368e+18,801.315789473684,240.526315789474,0.0322631578947368
155.947368421053,1.54736842105263e+18,802.368421052632,240.947368421053,0.0324736842105263
156.368421052632,1.56842105263158e+18,803.421052631579,241.368421052632,0.0326842105263158
156.789473684211,1.58947368421053e+18,804.473684210526,241.789473684211,0.0328947368421053
9,9e+16,795,58,0.034
9.21052631578947,9.21052631578947e+16,796.052631578947,58.4210526315789,0.0342105263157895
9.42105263157895,9.42105263157895e+16,797.105263157895,58.8421052631579,0.0344210526315789
9.63157894736842,9.63157894736842e+16,798.157894736842,59.2631578947368,0.0346315789473684
9.84210526315789,9.84210526315789e+16,799.210526315789,59.6842105263158,0.0348421052631579
10.0526315789474,1.00526315789474e+17,800.263157894737,60.1052631578947,0.0350526315789474
10.2631578947368,1.02631578947368e+17,801.315789473684,60.5263157894737,0.0352631578947368
10.4736842105263,1.04736842105263e+17,802.368421052632,60.9473684210526,0.0354736842105263
10.6842105263158,1.06842105263158e+17,803.421052631579,61.3684210526316,0.0356842105263158
10.8947368421053,1.08947368421053e+17,804.473684210526,61.7894736842105,0.0358947368421053
4.32105263157895,5.05263157894737e+18,1195.52631578947,118.210526315789,0.0431052631578947
4.36315789473684,5.1578947368421e+18,1196.57894736842,118.631578947368,0.0433157894736842
4.40526315789474,5.26315789473684e+18,1197.63157894737,119.052631578947,0.0435263157894737
4.44736842105263,5.36842105263158e+18,1198.68421052632,119.473684210526,0.0437368421052632
4.48947368421053,5.47368421052632e+18,1199.73684210526,119.894736842105,0.0439473684210526
4.53157894736842,5.57894736842105e+18,1200.78947368421,120.315789473684,0.0441578947368421
4.57368421052632,5.68421052631579e+18,1201.84210526316,120.736842105263,0.0443684210526316
4.61578947368421,5.78947368421053e+18,1202.89473684211,121.157894736842,0.0445789473684211
4.65789473684211,5.89473684210526e+18,1203.94736842105,121.578947368421,0.0447894736842105
4.7,6e+18,1205,122,0.045
1.82105263157895,49105263157894.7,1095.52631578947,598.210526315789,0.0521052631578947
1.86315789473684,49315789473684.2,1096.57894736842,598.631578947368,0.0523157894736842
1.90526315789474,49526315789473.7,1097.63157894737,599.052631578947,0.0525263157894737
1.94736842105263,49736842105263.2,1098.68421052632,599.473684210526,0.0527368421052632
1.98947368421053,49947368421052.6,1099.73684210526,599.894736842105,0.0529473684210526
2.03157894736842,50157894736842.1,1100.78947368421,600.315789473684,0.0531578947368421
2.07368421052632,50368421052631.6,1101.84210526316,600.736842105263,0.0533684210526316
2.11578947368421,50578947368421.1,1102.89473684211,601.157894736842,0.0535789473684211
2.15789473684211,50789473684210.5,1103.94736842105,601.578947368421,0.0537894736842105
2.2,51000000000000,1105,602,0.054
4.42105263157895,9.10526315789474e+17,795.526315789474,58.2105263157895,0.0511052631578947
4.46315789473684,9.31578947368421e+17,796.578947368421,58.6315789473684,0.0513157894736842
4.50526315789474,9.52631578947368e+17,797.631578947368,59.0526315789474,0.0515263157894737
4.54736842105263,9.73684210526316e+17,798.684210526316,59.4736842105263,0.0517368421052632
4.58947368421053,9.94736842105263e+17,799.736842105263,59.8947368421053,0.0519473684210526
4.63157894736842,1.01578947368421e+18,800.789473684211,60.3157894736842,0.0521578947368421
4.67368421052632,1.03684210526316e+18,801.842105263158,60.7368421052632,0.0523684210526316
4.71578947368421,1.05789473684211e+18,802.894736842105,61.1578947368421,0.0525789473684211
