Pressure_GPa,Temp,Time_min,Size_um,DWF
7.61428571428571,1797.85714285714,9.14285714285714,199.142857142857,0.646571428571429
7.67142857142857,1799.28571428571,9.71428571428571,199.714285714286,0.646857142857143
7.72857142857143,1800.71428571429,10.2857142857143,200.285714285714,0.647142857142857
7.78571428571429,1802.14285714286,10.8571428571429,200.857142857143,0.647428571428571
7.84285714285714,1803.57142857143,11.4285714285714,201.428571428571,0.647714285714286
7.9,1805,12,202,0.648
8,1995,28,298,0.699
8.05714285714286,1996.42857142857,28.5714285714286,298.571428571429,0.699285714285714
8.11428571428571,1997.85714285714,29.1428571428571,299.142857142857,0.699571428571429
8.17142857142857,1999.28571428571,29.7142857142857,299.714285714286,0.699857142857143
8.22857142857143,2000.71428571429,30.2857142857143,300.285714285714,0.700142857142857
8.28571428571429,2002.14285714286,30.8571428571429,300.857142857143,0.700428571428571
8.34285714285714,2003.57142857143,31.4285714285714,301.428571428571,0.700714285714286
8.4,2005,32,302,0.701
4.8,1415,9,198,0.659
4.85714285714286,1416.42857142857,9.28571428571429,198.571428571429,0.659285714285714
4.91428571428571,1417.85714285714,9.57142857142857,199.142857142857,0.659571428571429
4.97142857142857,1419.28571428571,9.85714285714286,199.714285714286,0.659857142857143
5.02857142857143,1420.71428571429,10.1428571428571,200.285714285714,0.660142857142857
5.08571428571429,1422.14285714286,10.4285714285714,200.857142857143,0.660428571428571
5.14285714285714,1423.57142857143,10.7142857142857,201.428571428571,0.660714285714286
5.2,1425,11,202,0.661
5.1,1495,8,298,0.691
5.12857142857143,1496.42857142857,8.57142857142857,298.571428571429,0.691285714285714
5.15714285714286,1497.85714285714,9.14285714285714,299.142857142857,0.691571428571429
5.18571428571429,1499.28571428571,9.71428571428571,299.714285714286,0.691857142857143
5.21428571428571,1500.71428571429,10.2857142857143,300.285714285714,0.692142857142857
5.24285714285714,1502.14285714286,10.8571428571429,300.857142857143,0.692428571428571
5.27142857142857,1503.57142857143,11.4285714285714,301.428571428571,0.692714285714286
5.3,1505,12,302,0.693
9.32857142857143,895.714285714286,0.432857142857143,5995.71428571429,0.729142857142857
9.38571428571429,897.142857142857,0.438571428571429,5997.14285714286,0.729428571428571
9.44285714285714,898.571428571429,0.444285714285714,5998.57142857143,0.729714285714286
9.5,900,0.45,6000,0.73
9.55714285714286,901.428571428571,0.455714285714286,6001.42857142857,0.730285714285714
9.61428571428571,902.857142857143,0.461428571428571,6002.85714285714,0.730571428571429
9.67142857142857,904.285714285714,0.467142857142857,6004.28571428571,0.730857142857143
8.32857142857143,1795.71428571429,58.2857142857143,29.1428571428571,0.641428571428571
8.38571428571429,1797.14285714286,58.8571428571429,29.4285714285714,0.644285714285714
8.44285714285714,1798.57142857143,59.4285714285714,29.7142857142857,0.647142857142857
8.5,1800,60,30,0.65
8.55714285714286,1801.42857142857,60.5714285714286,30.2857142857143,0.652857142857143
8.61428571428571,1802.85714285714,61.1428571428571,30.5714285714286,0.655714285714286
8.67142857142857,1804.28571428571,61.7142857142857,30.8571428571429,0.658571428571429
18.2857142857143,1495.71428571429,28.2857142857143,0.0828571428571429,0.739142857142857
18.8571428571429,1497.14285714286,28.8571428571429,0.0885714285714286,0.739428571428571
19.4285714285714,1498.57142857143,29.4285714285714,0.0942857142857143,0.739714285714286
20,1500,30,0.1,0.74
20.5714285714286,1501.42857142857,30.5714285714286,0.105714285714286,0.740285714285714
21.1428571428571,1502.85714285714,31.1428571428571,0.111428571428571,0.740571428571429
21.7142857142857,1504.28571428571,31.7142857142857,0.117142857142857,0.740857142857143
23.2857142857143,1695.71428571429,28.2857142857143,0.182857142857143,0.684142857142857
23.8571428571429,1697.14285714286,28.8571428571429,0.188571428571429,0.684428571428571
24.4285714285714,1698.57142857143,29.4285714285714,0.194285714285714,0.684714285714286
25,1700,30,0.2,0.685
25.5714285714286,1701.42857142857,30.5714285714286,0.205714285714286,0.685285714285714
26.1428571428571,1702.85714285714,31.1428571428571,0.211428571428571,0.685571428571429
26.7142857142857,1704.28571428571,31.7142857142857,0.217142857142857,0.685857142857143
7.82857142857143,1295.71428571429,0.107142857142857,0.0101428571428571,0.693142857142857
7.88571428571429,1297.14285714286,0.121428571428571,0.0104285714285714,0.693428571428571
7.94285714285714,1298.57142857143,0.135714285714286,0.0107142857142857,0.693714285714286
8,1300,0.15,0.011,0.694
8.05714285714286,1301.42857142857,0.164285714285714,0.0112857142857143,0.694285714285714
8.11428571428571,1302.85714285714,0.178571428571429,0.0115714285714286,0.694571428571429
8.17142857142857,1304.28571428571,0.192857142857143,0.0118571428571429,0.694857142857143
7.82857142857143,1395.71428571429,0.182857142857143,0.0828571428571429,0.727142857142857
7.88571428571429,1397.14285714286,0.188571428571429,0.0885714285714286,0.727428571428571
7.94285714285714,1398.57142857143,0.194285714285714,0.0942857142857143,0.727714285714286
8,1400,0.2,0.1,0.728
8.05714285714286,1401.42857142857,0.205714285714286,0.105714285714286,0.728285714285714
8.11428571428571,1402.85714285714,0.211428571428571,0.111428571428571,0.728571428571429
8.17142857142857,1404.28571428571,0.217142857142857,0.117142857142857,0.728857142857143
7.52857142857143,1795.71428571429,8.28571428571429,198.285714285714,0.646142857142857
7.58571428571429,1797.14285714286,8.85714285714286,198.857142857143,0.646428571428571
7.64285714285714,1798.57142857143,9.42857142857143,199.428571428571,0.646714285714286
7.7,1800,10,200,0.647
7.75714285714286,1801.42857142857,10.5714285714286,200.571428571429,0.647285714285714
7.81428571428571,1802.85714285714,11.1428571428571,201.142857142857,0.647571428571429
7.87142857142857,1804.28571428571,11.7142857142857,201.714285714286,0.647857142857143
8.02857142857143,1995.71428571429,28.2857142857143,298.285714285714,0.699142857142857
8.08571428571429,1997.14285714286,28.8571428571429,298.857142857143,0.699428571428571
8.14285714285714,1998.57142857143,29.4285714285714,299.428571428571,0.699714285714286
8.2,2000,30,300,0.7
8.25714285714286,2001.42857142857,30.5714285714286,300.571428571429,0.700285714285714
8.31428571428571,2002.85714285714,31.1428571428571,301.142857142857,0.700571428571429
8.37142857142857,2004.28571428571,31.7142857142857,301.714285714286,0.700857142857143
4.82857142857143,1415.71428571429,9.14285714285714,198.285714285714,0.659142857142857
4.88571428571429,1417.14285714286,9.42857142857143,198.857142857143,0.659428571428571
4.94285714285714,1418.57142857143,9.71428571428571,199.428571428571,0.659714285714286
5,1420,10,200,0.66
5.05714285714286,1421.42857142857,10.2857142857143,200.571428571429,0.660285714285714
5.11428571428571,1422.85714285714,10.5714285714286,201.142857142857,0.660571428571429
5.17142857142857,1424.28571428571,10.8571428571429,201.714285714286,0.660857142857143
5.11428571428571,1495.71428571429,8.28571428571429,298.285714285714,0.691142857142857
5.14285714285714,1497.14285714286,8.85714285714286,298.857142857143,0.691428571428571
5.17142857142857,1498.57142857143,9.42857142857143,299.428571428571,0.691714285714286
5.2,1500,10,300,0.692
5.22857142857143,1501.42857142857,10.5714285714286,300.571428571429,0.692285714285714
5.25714285714286,1502.85714285714,11.1428571428571,301.142857142857,0.692571428571429
5.28571428571429,1504.28571428571,11.7142857142857,301.714285714286,0.692857142857143
